,StartDate,EndDate,Return,MaxDrawdown,BuyholdRet,BuyholdDrawdown,Trades,AvgTrade,ProfitTrades,MaxProfit,MaxLoss,ProfitFactor,SharpeRatio,Ticker,Group
504,2009-12-31,2021-04-30,-0.8648691300223302,-1.3847872484172834,2.462600606234638,-1.1725959182420589,2851,-0.0003033564117931709,0.4780778674149421,0.1754022328344363,-0.13893792060451318,1.008015302030334,-1.2679537636713392,VLO,sp500
505,2009-12-31,2021-04-30,-2.4240322057366415,-2.8861682599460536,0.7687948215240593,-1.3712884041391007,2851,-0.0008502392864737431,0.41915117502630655,0.15058766929769526,-0.22820862750748216,0.9922639619753144,-4.105625078280459,VTR,sp500
506,2009-12-31,2021-04-30,-2.80879847901458,-2.8242747092601315,2.6015118909120813,-0.3369765378631717,2851,-0.0009851976425866644,0.4514205541915117,0.1352275322127881,-0.18600768338977586,0.832222037154501,-5.213321984390996,VRSN,sp500
507,2009-12-31,2021-04-30,-3.1670657613574895,-3.3426883378659835,2.0972018862970074,-0.312386516378905,2851,-0.0011108613684172183,0.4152928796913364,0.0590780829775309,-0.10119450579552629,0.8779571380391562,-7.252250059559701,VRSK,sp500
508,2009-12-31,2021-04-30,-2.3547665556351287,-2.4135559570088034,0.8003024738835327,-0.26396853510061,2851,-0.0008259440742318936,0.4226587162399158,0.04319994964208539,-0.06130485567370184,0.9129687492425135,-6.846696619415004,VZ,sp500
509,2009-12-31,2021-04-30,-0.40815420701930233,-0.6912123035319004,2.78993204577272,-0.6974296420715188,2851,-0.00014316177026282089,0.4615924237109786,0.5409206559880394,-0.22760411559227095,1.1224505627495094,-0.3726545157026418,VRTX,sp500
510,2009-12-31,2021-04-30,-1.7080378798368898,-2.1996212055794793,2.105325598544821,-0.7282116516964461,2851,-0.0005991013257933672,0.4566818660119256,0.1213179884873519,-0.13703238261097714,0.9746985082302702,-2.916673174337866,VFC,sp500
511,2009-12-31,2021-04-30,-1.6052380118122016,-1.8332955860809381,1.8845587806438604,-1.640175519958878,2851,-0.0005630438484083485,0.4507190459487899,0.12723218972517222,-0.09706275889777904,1.0348436037257203,-2.5909973191035127,VIAC,sp500
512,2009-12-31,2021-04-30,-1.344621954470466,-1.5268932650512315,0.386498862757238,-1.3553654400989463,2851,-0.00047163169220289935,0.4559803577692038,0.16698465799390788,-0.15098615632659476,1.0386062261586972,-1.9744838897925776,VTRS,sp500
513,2009-12-31,2021-04-30,-0.8404545950563027,-1.2592663944798914,2.7443382728953525,-0.413956775241481,2851,-0.0002947929130327263,0.49596632760434933,0.08064374863868737,-0.14127910138830846,0.9154033933977251,-1.6348059505028132,V,sp500
514,2009-12-31,2021-04-30,-2.2211433533742118,-2.628466871369985,0.3842435475259852,-0.9859402218731793,2851,-0.0007790751853294324,0.4166958961767801,0.24044443437160223,-0.07395408831313183,1.0202061701773646,-4.388726049098966,VNO,sp500
515,2009-12-31,2021-04-30,-1.4776915835507318,-1.828115987568089,1.8543198838488777,-0.7070494279184413,2851,-0.0005183064130307723,0.45808488249736934,0.12179905118367983,-0.08545562486590151,1.0067403041371654,-2.651421072276862,VMC,sp500
